timestamp,aX,aY,aZ,temperature,gX,gY,gZ
15:25:20.107, 1424,-452,12112,22.46,-1185,-796,3844
15:25:20.221, 1408,-1112,15296,22.37,-398,-1763,2072
15:25:20.331, -100,-1172,19708,22.32,-1030,95,278
15:25:20.403,-2668,-2572,22160,22.32,-134,4297,-2108
15:25:20.511, -916,-2592,15580,22.37,600,-1007,-3058
15:25:20.625,  684,-96,12628,22.41,1920,297,-3072
15:25:20.733, 2260,40,13484,22.41,1594,-530,-2784
15:25:20.839, 1772,444,18752,22.32,2003,689,-2248
15:25:20.948,  740,1972,22884,22.46,1157,1064,184
15:25:21.024, -448,2808,18000,22.41,20,-518,4085
15:25:21.137,  124,720,14460,22.41,-1412,-1147,4589
15:25:21.251, 1504,-848,12264,22.37,-942,-985,2324
15:25:21.360, 1644,-184,16972,22.27,172,-787,1028
15:25:21.437,  496,-664,21088,22.41,-1366,-258,-282
15:25:21.546,-1084,-2652,18856,22.37,-1190,2763,-3070
15:25:21.651, -732,-1600,16372,22.32,855,753,-3819
15:25:21.759, 1428,752,12372,22.41,1913,2033,-2946
15:25:21.873, 2148,1484,15412,22.37,711,-1647,-746
15:25:21.978, 1504,1336,20728,22.37,1113,-1958,1830
15:25:22.084, -248,2044,23116,22.32,1029,-108,4916
15:25:22.157,  260,1912,16132,22.27,-817,-1941,6630
15:25:22.266,  472,784,12792,22.27,493,2252,6368
15:25:22.366, 1288,-1128,12952,22.27,970,339,2201
15:25:22.477, 1372,-1180,18988,22.22,-28,-1880,-328
15:25:22.587,  884,-1124,21680,22.32,-2130,-450,-3078
15:25:22.701, -176,-1396,17092,22.27,-1662,2137,-6393
15:25:22.777, -252,288,15392,22.27,522,1332,-6404
15:25:22.887, 2240,1160,12332,22.32,1500,-703,-5440
15:25:22.998, 2844,1928,15800,22.22,86,-1420,-3112
15:25:23.111, 1568,3032,20556,22.27,1033,-183,-597
15:25:23.219, -688,3204,21580,22.22,932,1484,2485
15:25:23.328,  392,1668,15752,22.27,-281,-1465,5513
15:25:23.400, 1152,412,13112,22.27,828,1202,5191
15:25:23.512, 2108,736,15212,22.22,256,-712,3461
15:25:23.624, 1904,1632,20232,22.18,-169,-1244,1169
15:25:23.701, 1908,-828,21088,22.22,-590,983,-1961
15:25:23.807,  608,-2164,17232,22.22,146,-106,-4830
15:25:23.945,  752,556,13800,22.27,177,788,-5175
15:25:24.016, 2508,1196,13028,22.18,419,-25,-2757
15:25:24.127, 2244,1588,16728,22.22,-796,-657,-2028
15:25:24.237, 2344,2580,19568,22.22,-854,-2753,-1139
15:25:24.348, 1128,3084,19712,22.13,-1763,3492,831
15:25:24.424,  464,2456,16356,22.18,-309,618,4280
15:25:24.538, 1468,-408,12800,22.18,-536,950,4288
15:25:24.649, 1436,-36,14888,22.22,382,-1200,2637
15:25:24.763, 1448,436,19120,22.22,1044,-498,-780
15:25:24.872,  964,-1464,21764,22.18,-711,2959,-3110
15:25:24.939, -732,-1444,18144,22.27,-886,1192,-4446
15:25:25.052,  896,-92,13256,22.18,23,200,-4066
15:25:25.161, 2684,1344,12740,22.18,-341,-1617,-1868
15:25:25.271, 2052,1408,17948,22.22,893,-633,-1060
15:25:25.379, 2548,3280,22132,22.22,2356,-791,274
15:25:25.455, 1096,2016,18020,22.18,1524,1959,3409
15:25:25.557, -428,1424,16064,22.13,-1610,1778,6393
15:25:25.667, 1128,928,13584,22.22,-1265,-1034,4314
15:25:25.781, 1564,684,15848,22.27,-880,-1902,2768
15:25:25.891, 1980,-1140,20096,22.13,-117,-1212,-486
15:25:26.005,  112,-2192,20360,22.22,-886,3119,-2628
15:25:26.076,  488,-2016,16928,22.18,-91,-2278,-1757
15:25:26.190, 1608,-740,12032,22.18,254,207,-3100
15:25:26.301, 2820,-272,13684,22.13,694,-1169,-2602
15:25:26.411, 2540,1428,19228,22.08,-805,-1224,-2035
15:25:26.482, 3188,3536,22056,22.18,672,-1107,334
15:25:26.597, 1544,3048,16460,22.22,-154,1044,3481
15:25:26.702, 1636,1236,14676,22.08,328,2076,6306
15:25:26.808, 2404,264,13436,22.13,-839,753,4040
15:25:26.918, 2144,-112,17252,22.13,-4,-264,1783
15:25:27.032, 1304,-752,21208,22.08,432,-794,-380
15:25:27.100,  332,-2468,18396,21.99,214,3141,-1213
15:25:27.243,  -96,140,16564,22.13,148,531,-114
15:25:27.319, 2180,912,11940,22.13,221,420,-30
15:25:27.427, 1976,856,14636,21.99,-104,-149,1328
15:25:27.536,  208,180,20248,22.08,311,-364,1882
15:25:27.646,  644,44,22152,22.08,258,537,3120
15:25:27.719, 1208,-264,15864,22.04,1128,683,3612
15:25:27.833,   68,-380,14388,22.04,-504,2226,2654
15:25:27.943, 1188,-920,14312,22.13,-1688,-1416,-399
15:25:28.043, 1560,240,19380,22.08,-1089,-967,-993
15:25:28.157, 1188,56,20928,22.08,-1971,472,-1427
15:25:28.267,    4,-1992,16444,22.18,127,1259,-1734
15:25:28.339,  304,-864,14640,22.04,1837,1109,-1790
15:25:28.449, 1916,204,13716,22.04,2849,1874,-990
15:25:28.557,  260,808,16980,22.04,715,-835,-368
15:25:28.667,   -8,836,19608,22.13,677,-2030,536
15:25:28.777, -860,1276,21196,22.08,127,2871,1782
15:25:28.853,  176,1876,16320,22.08,-382,844,4416
15:25:28.963,  468,832,13332,22.04,-1051,2593,5042
15:25:29.075,  500,504,14716,22.04,-1359,-2598,3765
15:25:29.185,  236,188,18940,22.08,-1050,-548,2187
15:25:29.291, -984,-1548,20972,22.08,-1900,1471,83
15:25:29.395, -484,-2776,16108,22.13,-1077,-80,-2408
15:25:29.471, -484,-212,15432,22.04,2685,488,-3360
15:25:29.611, 1812,624,13016,22.08,1502,-981,-2375
15:25:29.687, 1432,1760,16356,22.18,-375,-1233,-1611
15:25:29.797,  656,3024,20208,22.04,-557,-888,-228
15:25:29.902, -572,3156,20808,22.08,421,1735,2274
15:25:30.003, -524,2664,16800,22.08,1477,301,6904
15:25:30.104,  664,532,12036,22.04,-554,97,7214
15:25:30.209, 1080,48,14836,21.94,-874,-1215,5960
15:25:30.315,  108,252,20412,22.04,-789,-2322,3792
15:25:30.420,  796,-1432,22036,22.08,-1242,-332,1207
15:25:30.525,  656,-2172,16924,22.08,581,-696,270
15:25:30.631,   60,-372,14692,22.04,888,1025,-48
15:25:30.742, 2252,496,12164,22.13,1445,-2268,36
15:25:30.813, 2628,16,15980,21.94,798,-1661,-139
15:25:30.921, 2484,1848,19272,22.08,709,-245,626
15:25:31.031, 1268,3620,19604,22.18,1038,2873,4305
15:25:31.140, -212,2100,17996,22.13,-1008,1344,7243
15:25:31.254, 1204,-200,12672,22.04,-716,-1756,5299
15:25:31.331, 2732,248,14488,22.13,-1241,-1735,3266
15:25:31.437, 2320,-504,20624,21.99,-1139,154,518
15:25:31.545, 1892,-2340,22296,22.13,-1609,765,-3210
15:25:31.651, 2416,-1824,16536,22.04,-181,-1789,-3194
15:25:31.765, 1612,852,14988,21.99,-187,1617,-1569
15:25:31.841, 3384,224,12372,22.04,0,-1048,-387
15:25:31.950, 3612,88,16924,22.04,600,-288,-86
15:25:32.064, 3520,408,20976,22.13,3327,-748,1134
15:25:32.178, 1244,2048,17328,22.08,1909,1382,2777
15:25:32.255,  832,2496,14160,22.08,-576,482,4315
15:25:32.365, 1844,668,12260,22.04,-707,1973,3645
15:25:32.479, 2624,460,16300,22.08,-1546,-1132,2617
15:25:32.593, 2948,-276,20864,22.08,-728,579,1354
15:25:32.669, 1052,-3400,21020,22.04,-717,3812,-1816
15:25:32.783,  232,-1756,16168,22.04,-99,-1791,-3976
15:25:32.888,  568,-56,13760,22.18,990,1157,-4840
15:25:32.999, 2860,312,12848,22.08,485,-3192,-2909
15:25:33.075, 3460,1416,17344,22.08,-245,-644,-901
15:25:33.189, 3364,1852,20620,22.08,2205,-1496,307
15:25:33.298, 1240,2592,19028,22.13,2982,2924,3519
15:25:33.409,  808,944,15380,22.13,-1209,422,4863
15:25:33.514, 2096,-360,12228,22.18,-1072,-872,3683
15:25:33.628, 3044,776,16392,21.99,-851,-76,3126
15:25:33.700, 2396,-984,21320,22.04,-1138,-716,472
15:25:33.805, 1472,-1928,21268,22.04,-423,2545,-2272
15:25:33.916,  688,-2576,16108,22.18,-125,-1642,-2975
15:25:34.025, 1176,56,13292,22.04,470,1182,-4168
15:25:34.139, 2788,524,12368,22.04,761,-892,-3882
15:25:34.240, 3856,632,16664,22.18,-122,-495,-2651
15:25:34.316, 3736,2128,20232,22.08,219,-246,-1281
15:25:34.417, 1608,2424,20856,22.13,903,2904,1576
15:25:34.526, 1032,1508,16628,22.13,398,-1555,4259
15:25:34.632, 1732,-1080,13028,22.13,13,-42,3255
15:25:34.737, 2540,-1264,14472,22.08,-164,-1803,253
15:25:34.852, 2580,-524,20192,21.99,-902,-431,-2054
15:25:34.957, 2232,-1656,21320,21.99,-3372,385,-3838
15:25:35.033, 2164,-2868,15652,22.13,-2647,-1134,-5901
15:25:35.172, 1572,-724,13548,22.04,899,2183,-6495
15:25:35.248, 4016,684,13036,22.13,1304,-31,-4835
15:25:35.362, 4992,852,18128,22.13,-997,-224,-2674
15:25:35.472, 4372,232,20320,22.04,-602,-406,-2242
15:25:35.582, 1168,1856,18532,22.13,1001,3622,-1131
15:25:35.658, 1484,1072,15988,22.08,-417,-343,2331
15:25:35.763, 2328,392,12976,22.04,-806,2269,1550
15:25:35.864, 3512,196,15124,22.08,94,-1376,702
15:25:35.974, 2524,468,20548,22.18,-959,703,-264
15:25:36.087, 1144,-912,21716,22.08,-1348,1963,-1381
15:25:36.201,  732,-2652,17100,22.08,-2197,-1504,-2590
15:25:36.278, 1292,-276,14180,21.99,978,1619,-2634
15:25:36.388, 3012,384,11772,22.13,772,627,-1118
15:25:36.502, 3192,508,16360,21.94,336,-1098,-220
15:25:36.608, 3224,1644,20696,22.13,1697,-1487,1401
15:25:36.722, 1892,2300,19812,22.04,2263,542,3446
15:25:36.793, -148,1992,17656,21.99,-132,4641,5312
15:25:36.907,  788,-796,11840,22.04,-1322,1183,2278
15:25:37.017, 2364,-84,16288,21.99,-150,-3159,1340
15:25:37.131, 2644,-20,20552,21.99,-1106,-835,456
15:25:37.202,  132,-1800,22424,22.08,3,3263,-913
15:25:37.312,  -80,-1624,16788,22.04,1139,-844,-1537
15:25:37.415, 1080,-8,12540,22.04,668,1331,-2463
15:25:37.529, 2800,724,13640,21.94,371,-1700,-1254
15:25:37.636, 3512,556,17308,22.04,-1050,-1501,-535
15:25:37.746, 2524,1640,20500,22.04,-126,-81,692
15:25:37.822, -144,1620,20080,21.94,483,4148,2913
15:25:37.927,  960,2308,14836,22.04,-1207,-2006,4793
15:25:38.028, 1048,472,12356,22.04,-1513,636,3824
15:25:38.138, 2344,-396,15880,21.94,-1112,-2386,2301
15:25:38.252, 2712,-232,19924,22.04,353,150,904
15:25:38.357, -496,-1348,22820,22.04,94,2846,-844
15:25:38.432,  144,-1296,16092,22.04,881,61,-1640
15:25:38.547,  828,-8,13796,22.04,988,3223,-2419
15:25:38.652, 2684,532,13452,21.99,1050,-2682,-2638
15:25:38.765, 3296,888,16796,21.99,-231,-826,-1318
15:25:38.878, 2140,2084,20504,22.04,321,27,243
15:25:38.983, -576,2372,21760,22.04,1208,3126,1991
15:25:39.054,  -40,2272,15784,21.94,-197,-2002,3805
15:25:39.155,  828,780,12832,21.94,-825,1669,4116
15:25:39.269, 1760,608,14612,21.94,-663,-1044,3113
15:25:39.378, 2160,468,19132,21.85,-208,261,2254
15:25:39.492,  772,-392,21600,21.85,-889,1048,1254
15:25:39.598,  212,-2120,17192,21.94,-1948,-273,-1131
15:25:39.673,  244,-860,15276,21.94,785,932,-2122
15:25:39.782, 1812,516,11480,21.99,1136,-314,-1979
15:25:39.896, 1800,676,16228,21.94,-115,-89,-1062
15:25:40.002, 1416,1384,21316,21.89,584,-2874,836
15:25:40.107, -712,2412,21904,21.99,1120,3709,1752
15:25:40.216,  844,2676,14868,21.89,2413,-1415,4084
15:25:40.289, 1764,1804,11568,21.94,-50,1287,4522
15:25:40.405, 1440,1524,16524,21.99,-1178,-847,3335
15:25:40.509, 1488,1080,21296,21.94,-206,-1432,1112
15:25:40.614,  576,-492,22428,21.94,-413,968,-1416
15:25:40.724,  344,-1380,15888,21.89,-1423,-932,-2798
15:25:40.829, 1060,480,12512,21.89,609,682,-1993
15:25:40.943, 2096,596,12584,21.8,5,-754,-773
15:25:41.014, 2948,252,17220,21.89,127,-827,164
15:25:41.123, 2504,1836,20808,21.89,140,847,665
15:25:41.233,  396,1992,19420,21.89,2501,1031,1340
15:25:41.339,  440,1972,16412,21.89,-1479,1123,2590
15:25:41.448, 1648,92,12240,21.89,-2726,-820,1753
15:25:41.558, 3232,-84,15636,21.99,-567,-2049,1093
15:25:41.634, 2328,708,21192,21.89,-417,1826,289
15:25:41.741, -184,-612,22240,21.99,-1072,979,-762
15:25:41.850,  520,-1724,16120,21.99,431,-1751,-1515
15:25:41.964,  784,700,12684,21.99,1295,2602,-1420
15:25:42.078, 2596,1144,12368,21.94,490,404,-664
15:25:42.150, 2832,528,19264,21.99,92,-537,1516
15:25:42.260, 1828,1144,21704,21.89,534,-421,2472
15:25:42.365,  176,1460,18236,21.99,1102,112,3656
15:25:42.475, -228,740,15064,21.94,7,1508,2541
15:25:42.585, 1632,-892,11876,22.04,-468,592,-443
15:25:42.661, 2492,404,17476,21.94,-2250,-2384,-637
15:25:42.771, 2604,280,20928,21.94,-1492,-2700,-948
15:25:42.880,  -44,-1948,20536,22.04,-706,1435,-3054
15:25:42.986,  428,-1324,16176,22.04,1067,-739,-3565
15:25:43.100, 1520,732,11900,21.94,831,1688,-3236
15:25:43.172, 2984,668,13732,21.99,630,-1486,-1032
15:25:43.279, 3492,400,18788,21.94,1604,-834,563
15:25:43.386, 2904,1712,22100,22.04,2335,1136,1859
15:25:43.492,  476,2088,17356,21.94,836,3492,1828
15:25:43.602,  556,1244,14656,21.99,131,787,2724
15:25:43.712, 2100,476,12628,21.94,-2232,-1419,1902
15:25:43.816, 3096,416,16652,22.08,-168,-1693,1361
15:25:43.893, 2372,972,21396,21.99,-288,-338,458
15:25:44.002,-1240,-1072,21304,21.99,361,3568,-682
15:25:44.116, -120,-988,16872,22.04,-680,-724,-1801
15:25:44.230, 1756,720,11548,21.99,785,-748,-2602
15:25:44.306, 3328,500,13816,21.99,717,-1702,-1227
15:25:44.416, 2784,688,19708,22.08,824,-619,308
15:25:44.521, 1640,1896,23360,22.08,1433,927,1409
15:25:44.628, 1152,2936,16204,22.08,-102,678,2080
15:25:44.742, 1248,1712,13196,21.99,19,2513,3075
15:25:44.852, 1372,760,13364,22.08,-1797,-174,2111
15:25:44.962, 2860,100,16932,21.99,-1217,-4026,879
15:25:45.038, 2400,-568,20632,22.04,-1051,-884,-1868
15:25:45.143,  628,-1808,19792,21.94,205,2270,-4501
15:25:45.252,  744,60,16692,21.94,593,1335,-3878
15:25:45.366, 1980,1180,12020,22.13,458,1458,-2271
15:25:45.476, 3224,920,14072,22.04,630,-2116,-823
15:25:45.548, 2596,1356,20240,22.04,1733,-487,902
15:25:45.662, 1124,2060,23676,21.94,823,2482,1924
15:25:45.772, -180,2340,17268,22.04,213,151,3014
15:25:45.886,  712,1184,13084,22.13,-76,-477,3488
15:25:45.958, 2032,280,12768,22.04,-29,11,1565
15:25:46.072, 4680,1392,17284,22.04,-37,-466,854
15:25:46.178, 2896,-88,22300,22.04,-2415,-1124,560
15:25:46.288,-1220,-2752,18296,22.13,-1864,1671,-2377
15:25:46.393, -468,-1172,14752,22.04,16,-1778,-5164
15:25:46.469, 2532,736,10984,22.04,1387,2166,-5509
15:25:46.584, 3528,1200,15800,22.08,-870,-387,-2661
15:25:46.694, 3004,1444,20712,22.08,1520,-1942,-325
15:25:46.803, 2388,2988,23016,22.08,1792,78,921
15:25:46.918, 1108,3316,15860,22.04,978,2568,3746
15:25:46.990,  568,876,12808,22.08,-965,4280,4935
15:25:47.095, 1456,64,13992,22.08,-870,-506,4133
15:25:47.201, 2040,-552,19456,22.08,599,-1190,1356
15:25:47.307,  736,-1476,21756,22.13,281,470,-3396
15:25:47.412,-2280,-1948,18836,22.08,-1120,1917,-4894
15:25:47.522,-1400,588,14364,22.08,-961,-734,-4397
15:25:47.636, 2080,1964,10868,22.08,661,-2074,-5001
15:25:47.741, 3672,1380,15456,22.22,625,-282,-2576
15:25:47.817, 1468,2704,20084,22.08,1759,426,-276
15:25:47.926,-1248,4276,23524,22.08,1063,2272,2676
15:25:48.036, -416,3332,15804,22.08,-2202,-966,4436
15:25:48.145, 1304,376,12244,22.13,-2009,868,4488
15:25:48.249, 2052,-216,14932,22.08,-751,1230,3121
15:25:48.325, 1912,732,20380,22.08,-1138,-3121,1020
15:25:48.431, 1524,-1864,21420,22.08,-1536,-204,-1213
15:25:48.541, -784,-3200,16364,22.18,-1488,1406,-4339
15:25:48.655, -184,-376,14780,22.13,3203,550,-4386
15:25:48.760, 2068,1596,11916,22.13,3286,2203,-2370
15:25:48.862, 1552,2436,15464,22.04,707,-1636,-340
15:25:48.968, 1388,2752,19912,22.13,864,-1496,1117
15:25:49.078, -368,4072,22648,21.99,949,5153,2772
15:25:49.150, -992,2196,17056,22.13,-26,1900,4652
15:25:49.264,  460,512,13876,22.13,-2781,-1338,4764
15:25:49.369, 2976,-1116,13664,22.13,-1979,-5259,4130
15:25:49.473, 2956,192,18812,22.18,-2494,-1415,210
15:25:49.585, 1736,-1560,21696,22.08,-3821,-1619,-2684
15:25:49.698,  748,-2204,16740,22.18,-1260,-700,-5582
15:25:49.774, 1172,-736,15744,22.13,1606,943,-6561
15:25:49.883, 3180,524,11000,22.13,2157,1488,-4211
15:25:49.988, 4052,1916,13824,22.13,971,-978,-1487
15:25:50.100, 3256,2672,20464,22.13,1353,-613,1435
15:25:50.210, 1176,3304,23676,22.18,1476,5229,4440
15:25:50.282,  688,2104,16888,22.18,903,862,5812
15:25:50.396, 1068,228,13064,22.27,-1187,2966,3913
15:25:50.501, 2608,-420,12536,22.13,-1175,-1028,1562
15:25:50.612, 1080,772,21168,22.13,-88,509,528
15:25:50.721, -132,-752,22168,22.13,-146,702,-1318
15:25:50.831,-1004,-724,18180,22.13,1959,585,-4854
15:25:50.903,  524,1144,14328,22.22,887,-765,-4435
15:25:51.017, 2652,1852,12348,22.13,-266,-1169,-2325
15:25:51.124, 2908,2028,16372,22.13,-1312,-2900,-100
15:25:51.233, 3356,2532,20108,22.08,-1210,-2110,1654
15:25:51.343,  700,3136,19292,22.13,-1265,3248,3203
15:25:51.450, -172,2256,16260,22.22,-195,2180,5316
15:25:51.555, 1184,-316,13516,22.18,-733,1346,2597
15:25:51.627, 2160,12,14588,22.18,-1912,-1289,444
15:25:51.741, 1592,28,20972,22.18,-893,-837,654
15:25:51.856,  332,-1836,23388,22.13,85,682,-2457
15:25:51.965,  404,-3320,17100,22.18,-230,-2583,-6622
15:25:52.036, 1232,-556,13108,22.27,744,1786,-6751
15:25:52.147, 2788,2032,11664,22.18,-1398,1377,-2618
15:25:52.257, 3912,1252,16892,22.18,194,-1963,83
15:25:52.365, 3868,1728,20612,22.22,1994,-2035,1662
15:25:52.474,  400,1388,19180,22.13,949,3747,2651
15:25:52.550, -428,984,16536,22.22,-956,919,4282
15:25:52.664, 1696,-132,11400,22.27,-1218,1373,2047
15:25:52.778, 3052,-760,15696,22.18,-969,-1189,685
15:25:52.888, 2028,-684,21496,22.18,-1904,-1862,-1999
15:25:52.965, -356,-2356,22564,22.27,-924,2430,-3578
15:25:53.067,  -84,-2436,15664,22.22,-557,1112,-4619
15:25:53.180,  496,-232,12264,22.22,1066,2737,-4886
15:25:53.291, 2596,904,13840,22.22,647,-864,-2870
15:25:53.405, 1768,1548,20476,22.13,-1045,-1148,-65
15:25:53.514, 3100,1196,21428,22.18,1485,-2733,2398
15:25:53.590,  172,2260,17872,22.18,2273,3087,3754
15:25:53.704,  156,860,13720,22.18,198,-616,4874
15:25:53.809, 1712,-752,11700,22.18,-1851,-389,4094
15:25:53.923, 2940,-316,16400,22.32,664,-129,2040
15:25:53.994, 1436,-760,22768,22.13,717,797,-1097
15:25:54.104, -644,-2480,20064,22.22,685,2231,-4847
15:25:54.213,  -76,-780,16256,22.32,-674,-49,-3816
15:25:54.327,  380,740,11540,22.27,1472,987,-4121
15:25:54.432, 2716,1144,13516,22.18,2846,-2104,-2988
15:25:54.508, 2948,2628,20760,22.22,862,-1387,-155
15:25:54.622,  940,2856,24388,22.22,-594,1151,1464
15:25:54.732, -168,2892,15796,22.32,-481,-1363,2723
15:25:54.846,  676,2236,12688,22.18,-434,787,4562
15:25:54.922, 1172,616,12312,22.27,-1745,1151,2911
15:25:55.028, 2280,456,17076,22.32,-847,-172,1309
15:25:55.142, 2360,-148,21828,22.22,-1438,1066,788
15:25:55.256, -892,-2396,22136,22.13,-2136,3318,441
15:25:55.366,-1404,-2152,16100,22.27,-489,-1455,-2415
15:25:55.437,  788,-436,11600,22.22,3385,1355,-3397
15:25:55.547, 2344,140,14304,22.18,2200,-1882,-1141
15:25:55.661, 1540,1340,19912,22.27,322,-460,267
15:25:55.771, 2192,1776,21728,22.27,1267,-522,543
15:25:55.880,   -8,2916,17192,22.27,2962,2630,804
15:25:55.957, -412,1164,13388,22.22,150,625,2984
15:25:56.067,  616,-100,13008,22.22,-884,1482,3048
15:25:56.172, 2160,1052,16340,22.32,-2254,406,918
15:25:56.286,  828,636,21196,22.22,2116,900,-1266
15:25:56.391,-3328,672,22568,22.22,1509,3752,-3031
15:25:56.462,-2564,576,16976,22.41,-40,-3100,-2744
15:25:56.606, -464,520,11716,22.22,1436,-258,-3810
15:25:56.677, 2644,1860,12600,22.18,1479,-870,-2861
15:25:56.783, 1552,3588,19908,22.37,2055,2571,313
15:25:56.893,-2116,4272,23292,22.27,-320,1357,1664
15:25:56.998,-1272,3000,15968,22.22,-299,891,1714
15:25:57.104,-2348,2452,14896,22.27,-1970,4063,3242
15:25:57.217, -680,168,13520,22.37,-2483,3463,2938
15:25:57.294,  788,916,16280,22.22,-2901,-1834,756
15:25:57.408,-1340,604,19664,22.32,-949,-264,-1276
15:25:57.518,-5632,-384,21060,22.32,1226,4789,-3340
15:25:57.632,-3872,-1112,14980,22.27,700,-2432,-4553
15:25:57.704,-2324,1020,12592,22.32,4287,2703,-3476
15:25:57.814,  848,2768,14724,22.32,3262,-1615,-1498
15:25:57.924, -268,3744,18780,22.22,792,-2535,-669
15:25:58.034,-1128,3784,22016,22.41,492,-3612,1489
15:25:58.148,-2420,4108,17116,22.37,260,1103,2535
15:25:58.220,-2180,2404,14492,22.32,-2693,-589,3704
15:25:58.334,  464,504,12040,22.41,-2742,1039,2142
15:25:58.445,  168,1460,16596,22.37,-1094,-1015,386
15:25:58.556, -548,92,20144,22.37,-1928,-1293,-2052
15:25:58.665,-2664,-1304,19800,22.27,-2563,4744,-3396
15:25:58.736,-4168,-152,17636,22.32,-1019,1506,-3838
15:25:58.841, -644,1148,12860,22.37,3569,-891,-4322
15:25:58.947, 1008,2028,14072,22.27,1546,98,-2519
15:25:59.057,  784,1968,19364,22.32,1130,-3559,1079
15:25:59.171,-1852,3488,25172,22.41,459,-607,4165
15:25:59.285,-1056,3760,17436,22.37,-510,-3563,5719
15:25:59.361,  132,1468,13032,22.32,-2424,-165,5733
15:25:59.470, 1372,-420,12056,22.22,-4008,1033,2579
15:25:59.581,  792,-1916,17568,22.41,-1559,-940,-1852
15:25:59.657,    4,-2012,21676,22.32,202,-1321,-4251
15:25:59.765,-1012,-1436,19056,22.27,628,4586,-4522
15:25:59.879, -976,-316,15808,22.41,564,-24,-4500
15:25:59.989, 1612,924,11288,22.41,1062,-2372,-4116
15:26:00.102, 2528,1368,14332,22.32,471,-455,-774
15:26:00.178, 1192,1920,20012,22.46,2110,463,2182
15:26:00.287,-1556,2256,23316,22.41,2773,6127,3761
15:26:00.401,-1704,2660,18048,22.32,350,751,4496
15:26:00.515,  128,988,13848,22.27,-1907,-1646,4662
15:26:00.620, 1880,-520,13664,22.37,-3578,-3622,2952
15:26:00.697, 1908,-148,17660,22.37,-2420,-2590,335
15:26:00.802, -176,-1940,23668,22.41,-2229,1016,-2609
15:26:00.912,-1160,-3012,17908,22.46,473,523,-4762
15:26:01.026,  416,-832,12304,22.37,1634,1883,-6611
15:26:01.102, 2268,860,11624,22.32,1836,-803,-4654
15:26:01.216, 2176,1780,17164,22.41,1450,-1721,-2234
15:26:01.330, 2984,3104,20944,22.41,951,-2382,1110
15:26:01.439,  256,3588,20516,22.37,602,5597,2589
15:26:01.549, -852,2088,15936,22.41,-1494,605,3868
15:26:01.620,  520,-88,12340,22.41,-3126,741,3477
15:26:01.732, 1908,-284,15340,22.37,-2816,-2641,1895
15:26:01.842, 2040,-512,20408,22.37,-1051,-867,-87
15:26:01.956,  752,-1984,20440,22.51,-2877,1856,-2280
15:26:02.066,-1876,-3268,17632,22.51,-144,2632,-3541
15:26:02.140,  136,-1120,13676,22.46,1733,-431,-5051
15:26:02.254, 2920,232,12196,22.55,1928,337,-3615
15:26:02.368, 1700,1408,17596,22.41,378,36,-897
15:26:02.475, 1248,1840,21320,22.41,164,-2613,1568
15:26:02.547, -980,2112,20216,22.46,1731,3877,2908
15:26:02.661, -428,2084,15352,22.37,-439,-1143,4685
15:26:02.767,  996,264,11908,22.41,-1894,543,4029
15:26:02.877, 1304,-440,17336,22.51,-1642,-1720,2617
15:26:02.991, 1980,116,20480,22.55,-721,-3038,164
15:26:03.058,  564,-2528,22204,22.46,-1277,1831,-933
15:26:03.168,  404,-2288,15884,22.41,948,-94,-2048
15:26:03.282, 1512,900,12836,22.51,2422,1360,-2795
15:26:03.389, 2924,1684,13368,22.37,788,-2468,-1855
15:26:03.503, 2472,784,17688,22.46,-404,-2247,-507
15:26:03.574, 2512,1804,19840,22.51,-1107,-1260,1718
15:26:03.683, 1016,3176,17972,22.51,1972,6575,2317
15:26:03.793,  560,2088,14508,22.46,1534,5734,4017
15:26:03.902,  572,1688,14372,22.46,-2200,2692,3825
15:26:04.010,    0,436,17128,22.51,-2018,1653,1462
15:26:04.120,-1912,-800,19688,22.51,-1110,-1182,-670
15:26:04.196,-5040,-1652,21220,22.46,584,3979,-1854
15:26:04.307,-3624,-1864,16380,22.46,1544,612,-3385
15:26:04.420,   76,372,12284,22.51,2454,-1531,-3119
15:26:04.530, 1152,932,13656,22.51,1990,-1016,-2385
15:26:04.641,-1664,1804,20072,22.51,2567,-726,-964
15:26:04.717,-1384,2680,21372,22.46,1411,-1737,922
15:26:04.821,-1792,2960,18080,22.46,-763,635,2037
15:26:04.936, -924,580,14412,22.51,-2466,1181,1655
15:26:05.041, 1248,-696,12276,22.51,-3575,-3304,149
15:26:05.155, 1424,-504,17176,22.46,-2271,-3269,-125
15:26:05.227, 1276,-524,20924,22.6,-1702,-12,-2602
15:26:05.342,-2140,-2764,21120,22.51,-1082,2311,-5113
15:26:05.456,-1368,-1936,16484,22.55,411,-1893,-6457
15:26:05.532, 1292,572,11396,22.46,2606,1127,-4839
15:26:05.641, 2672,784,14260,22.6,-763,-1216,-2091
15:26:05.741,  632,1440,21692,22.51,-105,-1819,1069
15:26:05.856, 1484,2228,22788,22.46,1539,-2185,3058
15:26:05.971, 1148,1324,16000,22.55,171,-1084,4373
15:26:06.079,  816,-480,12692,22.41,852,1070,4337
15:26:06.155, 2072,-1248,13180,22.51,-1522,868,1685
15:26:06.269, 2032,-1252,19388,22.46,-1153,-1339,594
15:26:06.374, 3012,-2152,20908,22.46,-1161,-1900,-1842
15:26:06.479, 2284,-2976,17916,22.41,-481,-316,-4940
15:26:06.593,  916,-1228,16292,22.6,2179,2408,-5445
